-9.769000 0.000002
-9.671000 0.000001
-9.657000 0.000001
-9.649000 0.000003
-9.644000 0.000001
-9.620000 0.000001
-9.596000 0.000001
-9.592000 0.000004
-9.581000 0.000003
-9.580000 0.000001
-9.578000 0.000001
-9.577000 0.000001
-9.561000 0.000003
-9.554000 0.000001
-9.549000 0.000001
-9.546000 0.000003
-9.545000 0.000003
-9.544000 0.000006
-9.542000 0.000005
-9.539000 0.000001
-9.536000 0.000005
-9.535000 0.000002
-9.531000 0.000002
-9.528000 0.000005
-9.526000 0.000004
-9.524000 0.000001
-9.515000 0.000006
-9.514000 0.000006
-9.513000 0.000001
-9.512000 0.000001
-9.511000 0.000002
-9.510000 0.000002
-9.509000 0.000003
-9.508000 0.000003
-9.507000 0.000003
-9.506000 0.000001
-9.504000 0.000001
-9.503000 0.000002
-9.501000 0.000004
-9.500000 0.000006
-9.499000 0.000006
-9.497000 0.000008
-9.492000 0.000003
-9.490000 0.000003
-9.489000 0.000001
-9.488000 0.000005
-9.486000 0.000001
-9.485000 0.000001
-9.483000 0.000002
-9.481000 0.000001
-9.479000 0.000001
-9.477000 0.000008
-9.475000 0.000002
-9.474000 0.000002
-9.472000 0.000006
-9.471000 0.000002
-9.470000 0.000005
-9.469000 0.000001
-9.468000 0.000002
-9.467000 0.000001
-9.466000 0.000007
-9.465000 0.000002
-9.464000 0.000004
-9.463000 0.000010
-9.462000 0.000001
-9.461000 0.000004
-9.459000 0.000006
-9.458000 0.000006
-9.457000 0.000003
-9.456000 0.000014
-9.455000 0.000002
-9.454000 0.000002
-9.453000 0.000012
-9.452000 0.000004
-9.451000 0.000001
-9.449000 0.000001
-9.448000 0.000006
-9.445000 0.000012
-9.444000 0.000001
-9.442000 0.000003
-9.441000 0.000007
-9.440000 0.000006
-9.439000 0.000006
-9.438000 0.000003
-9.437000 0.000003
-9.436000 0.000007
-9.434000 0.000004
-9.433000 0.000003
-9.432000 0.000016
-9.431000 0.000003
-9.430000 0.000007
-9.429000 0.000003
-9.427000 0.000005
-9.426000 0.000010
-9.425000 0.000005
-9.424000 0.000002
-9.423000 0.000010
-9.422000 0.000007
-9.421000 0.000012
-9.420000 0.000003
-9.419000 0.000008
-9.418000 0.000001
-9.417000 0.000012
-9.416000 0.000001
-9.415000 0.000013
-9.414000 0.000007
-9.413000 0.000012
-9.412000 0.000003
-9.411000 0.000012
-9.410000 0.000002
-9.409000 0.000007
-9.408000 0.000008
-9.407000 0.000002
-9.406000 0.000018
-9.405000 0.000020
-9.404000 0.000002
-9.403000 0.000010
-9.402000 0.000014
-9.401000 0.000008
-9.400000 0.000010
-9.399000 0.000014
-9.398000 0.000017
-9.397000 0.000010
-9.396000 0.000014
-9.395000 0.000019
-9.394000 0.000014
-9.393000 0.000005
-9.392000 0.000008
-9.391000 0.000008
-9.390000 0.000001
-9.389000 0.000015
-9.388000 0.000006
-9.387000 0.000019
-9.386000 0.000011
-9.385000 0.000011
-9.384000 0.000020
-9.383000 0.000015
-9.382000 0.000004
-9.381000 0.000019
-9.380000 0.000017
-9.379000 0.000017
-9.378000 0.000030
-9.377000 0.000038
-9.376000 0.000020
-9.375000 0.000017
-9.374000 0.000009
-9.373000 0.000015
-9.372000 0.000015
-9.371000 0.000021
-9.370000 0.000021
-9.369000 0.000033
-9.368000 0.000018
-9.367000 0.000018
-9.366000 0.000039
-9.365000 0.000029
-9.364000 0.000012
-9.363000 0.000012
-9.362000 0.000015
-9.361000 0.000025
-9.360000 0.000026
-9.359000 0.000026
-9.358000 0.000024
-9.357000 0.000028
-9.356000 0.000026
-9.355000 0.000018
-9.354000 0.000064
-9.353000 0.000021
-9.352000 0.000041
-9.351000 0.000021
-9.350000 0.000045
-9.349000 0.000026
-9.348000 0.000045
-9.347000 0.000022
-9.346000 0.000012
-9.345000 0.000026
-9.344000 0.000020
-9.343000 0.000042
-9.342000 0.000033
-9.341000 0.000020
-9.340000 0.000074
-9.339000 0.000023
-9.338000 0.000044
-9.337000 0.000064
-9.336000 0.000051
-9.335000 0.000027
-9.334000 0.000053
-9.333000 0.000027
-9.332000 0.000019
-9.331000 0.000037
-9.330000 0.000034
-9.329000 0.000062
-9.328000 0.000032
-9.327000 0.000033
-9.326000 0.000048
-9.325000 0.000031
-9.324000 0.000037
-9.323000 0.000025
-9.322000 0.000067
-9.321000 0.000029
-9.320000 0.000042
-9.319000 0.000023
-9.318000 0.000056
-9.317000 0.000060
-9.316000 0.000043
-9.315000 0.000073
-9.314000 0.000055
-9.313000 0.000078
-9.312000 0.000056
-9.311000 0.000102
-9.310000 0.000087
-9.309000 0.000047
-9.308000 0.000050
-9.307000 0.000051
-9.306000 0.000062
-9.305000 0.000096
-9.304000 0.000070
-9.303000 0.000060
-9.302000 0.000044
-9.301000 0.000105
-9.300000 0.000081
-9.299000 0.000093
-9.298000 0.000090
-9.297000 0.000064
-9.296000 0.000089
-9.295000 0.000051
-9.294000 0.000074
-9.293000 0.000080
-9.292000 0.000110
-9.291000 0.000055
-9.290000 0.000058
-9.289000 0.000080
-9.288000 0.000067
-9.287000 0.000080
-9.286000 0.000145
-9.285000 0.000145
-9.284000 0.000107
-9.283000 0.000063
-9.282000 0.000090
-9.281000 0.000092
-9.280000 0.000073
-9.279000 0.000134
-9.278000 0.000100
-9.277000 0.000146
-9.276000 0.000119
-9.275000 0.000131
-9.274000 0.000094
-9.273000 0.000121
-9.272000 0.000176
-9.271000 0.000083
-9.270000 0.000118
-9.269000 0.000159
-9.268000 0.000174
-9.267000 0.000180
-9.266000 0.000126
-9.265000 0.000125
-9.264000 0.000102
-9.263000 0.000172
-9.262000 0.000123
-9.261000 0.000203
-9.260000 0.000200
-9.259000 0.000136
-9.258000 0.000155
-9.257000 0.000140
-9.256000 0.000115
-9.255000 0.000127
-9.254000 0.000152
-9.253000 0.000135
-9.252000 0.000166
-9.251000 0.000167
-9.250000 0.000174
-9.249000 0.000198
-9.248000 0.000207
-9.247000 0.000222
-9.246000 0.000242
-9.245000 0.000212
-9.244000 0.000183
-9.243000 0.000186
-9.242000 0.000190
-9.241000 0.000307
-9.240000 0.000258
-9.239000 0.000200
-9.238000 0.000251
-9.237000 0.000205
-9.236000 0.000202
-9.235000 0.000243
-9.234000 0.000259
-9.233000 0.000261
-9.232000 0.000285
-9.231000 0.000231
-9.230000 0.000212
-9.229000 0.000271
-9.228000 0.000340
-9.227000 0.000304
-9.226000 0.000249
-9.225000 0.000301
-9.224000 0.000299
-9.223000 0.000294
-9.222000 0.000311
-9.221000 0.000355
-9.220000 0.000406
-9.219000 0.000369
-9.218000 0.000382
-9.217000 0.000280
-9.216000 0.000389
-9.215000 0.000401
-9.214000 0.000342
-9.213000 0.000326
-9.212000 0.000434
-9.211000 0.000343
-9.210000 0.000286
-9.209000 0.000338
-9.208000 0.000399
-9.207000 0.000392
-9.206000 0.000464
-9.205000 0.000413
-9.204000 0.000505
-9.203000 0.000485
-9.202000 0.000515
-9.201000 0.000545
-9.200000 0.000464
-9.199000 0.000475
-9.198000 0.000491
-9.197000 0.000486
-9.196000 0.000487
-9.195000 0.000514
-9.194000 0.000586
-9.193000 0.000375
-9.192000 0.000548
-9.191000 0.000492
-9.190000 0.000554
-9.189000 0.000534
-9.188000 0.000607
-9.187000 0.000553
-9.186000 0.000555
-9.185000 0.000684
-9.184000 0.000802
-9.183000 0.000615
-9.182000 0.000652
-9.181000 0.000727
-9.180000 0.000630
-9.179000 0.000596
-9.178000 0.000784
-9.177000 0.000682
-9.176000 0.000621
-9.175000 0.000696
-9.174000 0.000733
-9.173000 0.000743
-9.172000 0.000810
-9.171000 0.000904
-9.170000 0.000753
-9.169000 0.001061
-9.168000 0.000807
-9.167000 0.000979
-9.166000 0.000838
-9.165000 0.000803
-9.164000 0.000998
-9.163000 0.000981
-9.162000 0.001007
-9.161000 0.001088
-9.160000 0.001032
-9.159000 0.000901
-9.158000 0.001079
-9.157000 0.001061
-9.156000 0.001110
-9.155000 0.001093
-9.154000 0.001017
-9.153000 0.001142
-9.152000 0.001032
-9.151000 0.001098
-9.150000 0.001153
-9.149000 0.001314
-9.148000 0.001204
-9.147000 0.001129
-9.146000 0.001351
-9.145000 0.001381
-9.144000 0.001393
-9.143000 0.001324
-9.142000 0.001532
-9.141000 0.001282
-9.140000 0.001307
-9.139000 0.001449
-9.138000 0.001403
-9.137000 0.001450
-9.136000 0.001641
-9.135000 0.001304
-9.134000 0.001667
-9.133000 0.001693
-9.132000 0.001723
-9.131000 0.001786
-9.130000 0.001734
-9.129000 0.001801
-9.128000 0.001753
-9.127000 0.001649
-9.126000 0.001780
-9.125000 0.001837
-9.124000 0.001996
-9.123000 0.001794
-9.122000 0.002155
-9.121000 0.001888
-9.120000 0.002320
-9.119000 0.001826
-9.118000 0.001910
-9.117000 0.002191
-9.116000 0.002223
-9.115000 0.002275
-9.114000 0.002081
-9.113000 0.002137
-9.112000 0.002233
-9.111000 0.002338
-9.110000 0.002523
-9.109000 0.002711
-9.108000 0.002366
-9.107000 0.002850
-9.106000 0.002948
-9.105000 0.002593
-9.104000 0.002443
-9.103000 0.002876
-9.102000 0.002622
-9.101000 0.002763
-9.100000 0.003064
-9.099000 0.003053
-9.098000 0.003162
-9.097000 0.003225
-9.096000 0.003043
-9.095000 0.003470
-9.094000 0.003273
-9.093000 0.003087
-9.092000 0.003413
-9.091000 0.003561
-9.090000 0.003273
-9.089000 0.003773
-9.088000 0.004085
-9.087000 0.003510
-9.086000 0.003687
-9.085000 0.003687
-9.084000 0.003614
-9.083000 0.004300
-9.082000 0.004127
-9.081000 0.004247
-9.080000 0.004304
-9.079000 0.004371
-9.078000 0.004279
-9.077000 0.004656
-9.076000 0.004782
-9.075000 0.004288
-9.074000 0.004749
-9.073000 0.005111
-9.072000 0.005059
-9.071000 0.004829
-9.070000 0.004805
-9.069000 0.004902
-9.068000 0.005666
-9.067000 0.005310
-9.066000 0.005829
-9.065000 0.006036
-9.064000 0.005396
-9.063000 0.005566
-9.062000 0.005682
-9.061000 0.005835
-9.060000 0.006195
-9.059000 0.006204
-9.058000 0.006376
-9.057000 0.006713
-9.056000 0.006906
-9.055000 0.006913
-9.054000 0.007135
-9.053000 0.006323
-9.052000 0.007010
-9.051000 0.007258
-9.050000 0.006972
-9.049000 0.007409
-9.048000 0.007296
-9.047000 0.007346
-9.046000 0.008183
-9.045000 0.008594
-9.044000 0.007983
-9.043000 0.009155
-9.042000 0.008841
-9.041000 0.008294
-9.040000 0.008801
-9.039000 0.008354
-9.038000 0.008918
-9.037000 0.008625
-9.036000 0.009669
-9.035000 0.008714
-9.034000 0.009839
-9.033000 0.009543
-9.032000 0.009317
-9.031000 0.010564
-9.030000 0.009744
-9.029000 0.011644
-9.028000 0.012293
-9.027000 0.012635
-9.026000 0.011370
-9.025000 0.011720
-9.024000 0.010918
-9.023000 0.012783
-9.022000 0.012932
-9.021000 0.011689
-9.020000 0.011938
-9.019000 0.012523
-9.018000 0.013240
-9.017000 0.013649
-9.016000 0.012524
-9.015000 0.013361
-9.014000 0.012974
-9.013000 0.014276
-9.012000 0.013640
-9.011000 0.014847
-9.010000 0.014758
-9.009000 0.015288
-9.008000 0.014954
-9.007000 0.015991
-9.006000 0.015988
-9.005000 0.016689
-9.004000 0.016849
-9.003000 0.016205
-9.002000 0.016982
-9.001000 0.018420
-9.000000 0.017032
