Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 239.990136   Box : 6.214380
Volume : 260.547147   Box : 6.386978
Volume : 260.945309   Box : 6.390230
Volume : 271.264112   Box : 6.473375
Volume : 282.586069   Box : 6.562212
Volume : 260.793116   Box : 6.388988
Volume : 260.808053   Box : 6.389110
Volume : 258.388275   Box : 6.369289
Volume : 270.734992   Box : 6.469164
Volume : 262.365697   Box : 6.401804
Volume : 257.133244   Box : 6.358960
Volume : 247.513004   Box : 6.278646
Volume : 238.750618   Box : 6.203663
Volume : 243.068530   Box : 6.240838
Volume : 242.859403   Box : 6.239048
Volume : 237.490775   Box : 6.192731
Volume : 241.581411   Box : 6.228085
Volume : 242.648655   Box : 6.237243
Volume : 243.097282   Box : 6.241084
Volume : 263.809071   Box : 6.413522
Volume : 255.072168   Box : 6.341924
Volume : 260.840178   Box : 6.389372
Volume : 267.282172   Box : 6.441544
Volume : 275.158579   Box : 6.504207
Volume : 270.942039   Box : 6.470812
Volume : 267.288426   Box : 6.441595
Volume : 251.065978   Box : 6.308546
Volume : 235.357133   Box : 6.174130
Volume : 233.478556   Box : 6.157659
Volume : 235.726381   Box : 6.177357
Volume : 259.439639   Box : 6.377916
Volume : 249.486659   Box : 6.295291
Volume : 244.410586   Box : 6.252303
Volume : 245.381937   Box : 6.260575
Volume : 240.977428   Box : 6.222890
Volume : 251.745197   Box : 6.314230
Volume : 255.235162   Box : 6.343274
Volume : 255.433698   Box : 6.344919
Volume : 246.705652   Box : 6.271812
Volume : 251.120257   Box : 6.309001
Volume : 260.017189   Box : 6.382645
Volume : 249.078779   Box : 6.291858
Volume : 242.816122   Box : 6.238677
Volume : 243.067290   Box : 6.240827
Volume : 240.609314   Box : 6.219720
Volume : 251.482150   Box : 6.312030
Volume : 243.996266   Box : 6.248768
Volume : 244.360729   Box : 6.251878
Volume : 247.894221   Box : 6.281868
Volume : 251.250356   Box : 6.310090
Volume : 247.296501   Box : 6.276815
Volume : 254.065808   Box : 6.333572
Volume : 234.606620   Box : 6.167561
Volume : 240.469370   Box : 6.218514
Volume : 241.989682   Box : 6.231591
Volume : 256.934203   Box : 6.357319
Volume : 260.672677   Box : 6.388004
Volume : 252.106912   Box : 6.317253
Volume : 266.947452   Box : 6.438854
Volume : 255.696434   Box : 6.347093
Volume : 254.414444   Box : 6.336468
Volume : 253.444559   Box : 6.328406
Volume : 250.651604   Box : 6.305074
Volume : 241.428688   Box : 6.226772
Volume : 242.921254   Box : 6.239577
Volume : 244.289508   Box : 6.251270
Volume : 238.220924   Box : 6.199071
Volume : 242.960232   Box : 6.239911


Fraction Succes (Displ.) : 0.371311
Fraction Succes (Volume) : 0.189863
Average Volume           : 250.826761
Average Density          : 0.398682
