Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 234.987726   Box : 6.170898
Volume : 245.604266   Box : 6.262465
Volume : 245.716029   Box : 6.263415
Volume : 247.210375   Box : 6.276086
Volume : 249.650460   Box : 6.296668
Volume : 245.293013   Box : 6.259818
Volume : 241.529419   Box : 6.227638
Volume : 230.136514   Box : 6.128138
Volume : 222.104800   Box : 6.056002
Volume : 240.248096   Box : 6.216606
Volume : 235.266711   Box : 6.173339
Volume : 236.360087   Box : 6.182888
Volume : 243.936228   Box : 6.248255
Volume : 245.106651   Box : 6.258233
Volume : 261.347798   Box : 6.393514
Volume : 263.740609   Box : 6.412967
Volume : 259.989832   Box : 6.382421
Volume : 259.843389   Box : 6.381223
Volume : 245.745182   Box : 6.263662
Volume : 251.295840   Box : 6.310471
Volume : 256.554621   Box : 6.354186
Volume : 244.047050   Box : 6.249201
Volume : 251.480487   Box : 6.312016
Volume : 246.076403   Box : 6.266475
Volume : 247.581013   Box : 6.279221
Volume : 253.734360   Box : 6.330817
Volume : 255.012337   Box : 6.341428
Volume : 245.709477   Box : 6.263359
Volume : 251.963964   Box : 6.316059
Volume : 251.300062   Box : 6.310506
Volume : 253.883685   Box : 6.332059
Volume : 236.424566   Box : 6.183450
Volume : 242.089596   Box : 6.232449
Volume : 246.679951   Box : 6.271594
Volume : 257.695993   Box : 6.363595
Volume : 254.591101   Box : 6.337934
Volume : 251.392879   Box : 6.311283
Volume : 247.290672   Box : 6.276766
Volume : 250.738052   Box : 6.305798
Volume : 243.586393   Box : 6.245267
Volume : 243.780673   Box : 6.246927
Volume : 237.885353   Box : 6.196159
Volume : 249.422540   Box : 6.294751
Volume : 248.138694   Box : 6.283932
Volume : 236.071012   Box : 6.180366
Volume : 248.233557   Box : 6.284733
Volume : 266.732410   Box : 6.437125
Volume : 259.341506   Box : 6.377111
Volume : 272.798824   Box : 6.485560
Volume : 282.221814   Box : 6.559391
Volume : 278.485514   Box : 6.530316
Volume : 263.018056   Box : 6.407105
Volume : 259.020446   Box : 6.374479
Volume : 257.712912   Box : 6.363735
Volume : 262.780539   Box : 6.405176
Volume : 253.172035   Box : 6.326137
Volume : 244.578032   Box : 6.253730
Volume : 252.416206   Box : 6.319835
Volume : 252.490215   Box : 6.320453
Volume : 262.466944   Box : 6.402627
Volume : 253.591437   Box : 6.329628
Volume : 247.930880   Box : 6.282178
Volume : 256.096066   Box : 6.350398
Volume : 254.002792   Box : 6.333049
Volume : 261.726089   Box : 6.396597
Volume : 263.029338   Box : 6.407197
Volume : 266.095768   Box : 6.431999
Volume : 266.845377   Box : 6.438033


Fraction Succes (Displ.) : 0.375213
Fraction Succes (Volume) : 0.513786
Average Volume           : 251.155655
Average Density          : 0.398159
