Number of cycles (x 1000) : 2000
Number of init cycles    : 200
NumberOfParticles        : 100
Maximum displacement     : 1.000000
Maximum volume change    : 0.060000
Beta                     : 1.000000
Pressure                 : 1.000000


Volume : 993.075514   Box : 9.976865
Volume : 744.068117   Box : 9.061586
Volume : 586.637412   Box : 8.371242
Volume : 488.189925   Box : 7.874016
Volume : 441.937704   Box : 7.617054
Volume : 376.300239   Box : 7.219573
Volume : 346.363604   Box : 7.022807
Volume : 306.985621   Box : 6.745891
Volume : 298.997395   Box : 6.686864
Volume : 291.359291   Box : 6.629432
Volume : 275.471960   Box : 6.506675
Volume : 261.687332   Box : 6.396281
Volume : 269.967678   Box : 6.463046
Volume : 259.403650   Box : 6.377621
Volume : 259.914514   Box : 6.381805
Volume : 260.110373   Box : 6.383407
Volume : 260.896019   Box : 6.389828
Volume : 253.113457   Box : 6.325649
Volume : 249.424198   Box : 6.294765
Volume : 234.740488   Box : 6.168733
Volume : 247.070641   Box : 6.274903
Volume : 246.193388   Box : 6.267468
Volume : 246.278509   Box : 6.268190
Volume : 249.468927   Box : 6.295141
Volume : 251.644063   Box : 6.313384
Volume : 254.973858   Box : 6.341109
Volume : 245.010696   Box : 6.257416
Volume : 240.313976   Box : 6.217174
Volume : 262.525449   Box : 6.403103
Volume : 253.735021   Box : 6.330823
Volume : 264.968356   Box : 6.422903
Volume : 263.397484   Box : 6.410185
Volume : 262.825509   Box : 6.405541
Volume : 260.708436   Box : 6.388296
Volume : 259.194377   Box : 6.375905
Volume : 247.927845   Box : 6.282152
Volume : 243.700326   Box : 6.246241
Volume : 240.289184   Box : 6.216960
Volume : 235.415511   Box : 6.174641
Volume : 262.667719   Box : 6.404259
Volume : 252.659018   Box : 6.321861
Volume : 253.076280   Box : 6.325339
Volume : 244.967491   Box : 6.257048
Volume : 256.640119   Box : 6.354892
Volume : 246.669493   Box : 6.271506
Volume : 248.619297   Box : 6.287987
Volume : 248.935601   Box : 6.290652
Volume : 248.086857   Box : 6.283495
Volume : 253.914105   Box : 6.332312
Volume : 264.168529   Box : 6.416433
Volume : 277.784474   Box : 6.524832
Volume : 277.766136   Box : 6.524688
Volume : 273.088322   Box : 6.487854
Volume : 267.606619   Box : 6.444150
Volume : 278.917966   Box : 6.533695
Volume : 275.623633   Box : 6.507869
Volume : 267.881147   Box : 6.446352
Volume : 254.093884   Box : 6.333806
Volume : 269.968551   Box : 6.463053
Volume : 262.435821   Box : 6.402374
Volume : 264.511925   Box : 6.419212
Volume : 255.725169   Box : 6.347331
Volume : 247.142189   Box : 6.275509
Volume : 254.491119   Box : 6.337105
Volume : 250.529257   Box : 6.304048
Volume : 240.295137   Box : 6.217011
Volume : 252.457128   Box : 6.320177
Volume : 239.880927   Box : 6.213437
Volume : 242.910817   Box : 6.239488
Volume : 242.464569   Box : 6.235665
Volume : 239.876751   Box : 6.213401
Volume : 242.987259   Box : 6.240142
Volume : 245.421873   Box : 6.260914
Volume : 247.416135   Box : 6.277827
Volume : 245.228807   Box : 6.259272
Volume : 250.076983   Box : 6.300252
Volume : 247.964512   Box : 6.282462
Volume : 248.417633   Box : 6.286286
Volume : 263.203942   Box : 6.408614
Volume : 258.089576   Box : 6.366833
Volume : 268.523595   Box : 6.451502
Volume : 264.526910   Box : 6.419334
Volume : 252.804197   Box : 6.323072
Volume : 251.014001   Box : 6.308111
Volume : 237.093369   Box : 6.189275
Volume : 245.006200   Box : 6.257378
Volume : 238.852489   Box : 6.204545
Volume : 249.181790   Box : 6.292725
Volume : 246.302356   Box : 6.268393
Volume : 248.632140   Box : 6.288095
Volume : 248.194520   Box : 6.284404
Volume : 261.587984   Box : 6.395472
Volume : 264.179392   Box : 6.416521
Volume : 229.053701   Box : 6.118511
Volume : 230.789140   Box : 6.133925
Volume : 223.915024   Box : 6.072410
Volume : 227.782214   Box : 6.107169
Volume : 241.314880   Box : 6.225793
Volume : 249.071264   Box : 6.291795
Volume : 249.686096   Box : 6.296968
Volume : 241.810707   Box : 6.230054
Volume : 247.602999   Box : 6.279407
Volume : 240.040648   Box : 6.214816
Volume : 239.772689   Box : 6.212502
Volume : 251.342318   Box : 6.310860
Volume : 231.864683   Box : 6.143439
Volume : 221.054237   Box : 6.046438
Volume : 221.281823   Box : 6.048512
Volume : 226.804665   Box : 6.098420
Volume : 243.348320   Box : 6.243232
Volume : 238.514010   Box : 6.201613
Volume : 248.998185   Box : 6.291179
Volume : 253.376613   Box : 6.327840
Volume : 252.197065   Box : 6.318006
Volume : 256.113597   Box : 6.350543
Volume : 253.853613   Box : 6.331809
Volume : 262.826789   Box : 6.405552
Volume : 265.725765   Box : 6.429017
Volume : 270.345337   Box : 6.466058
Volume : 250.781841   Box : 6.306165
Volume : 257.493412   Box : 6.361927
Volume : 261.733136   Box : 6.396655
Volume : 265.804824   Box : 6.429654
Volume : 266.709204   Box : 6.436938
Volume : 275.628145   Box : 6.507905
Volume : 265.222164   Box : 6.424953
Volume : 260.162160   Box : 6.383831
Volume : 258.728805   Box : 6.372085
Volume : 263.977879   Box : 6.414889
Volume : 254.516896   Box : 6.337319
Volume : 274.437639   Box : 6.498521
Volume : 256.448687   Box : 6.353312
