Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 247.936334   Box : 6.282224
Volume : 252.349686   Box : 6.319280
Volume : 248.044881   Box : 6.283140
Volume : 251.362846   Box : 6.311032
Volume : 241.771277   Box : 6.229716
Volume : 226.319860   Box : 6.094072
Volume : 224.433093   Box : 6.077089
Volume : 232.031084   Box : 6.144908
Volume : 226.487819   Box : 6.095579
Volume : 237.110333   Box : 6.189423
Volume : 231.654964   Box : 6.141586
Volume : 236.576943   Box : 6.184778
Volume : 248.025819   Box : 6.282979
Volume : 241.501796   Box : 6.227400
Volume : 239.615479   Box : 6.211144
Volume : 231.606888   Box : 6.141161
Volume : 222.686426   Box : 6.061283
Volume : 219.401030   Box : 6.031327
Volume : 235.372510   Box : 6.174265
Volume : 240.227117   Box : 6.216425
Volume : 231.605656   Box : 6.141150
Volume : 245.294763   Box : 6.259833
Volume : 234.180118   Box : 6.163821
Volume : 242.671410   Box : 6.237437
Volume : 236.409995   Box : 6.183323
Volume : 242.795207   Box : 6.238498
Volume : 248.783774   Box : 6.289373
Volume : 256.220327   Box : 6.351425
Volume : 257.074877   Box : 6.358479
Volume : 261.432477   Box : 6.394204
Volume : 260.784579   Box : 6.388918
Volume : 250.747714   Box : 6.305879
Volume : 245.708023   Box : 6.263347
Volume : 261.847814   Box : 6.397589
Volume : 244.995897   Box : 6.257290
Volume : 257.669852   Box : 6.363380
Volume : 265.595654   Box : 6.427967
Volume : 270.072688   Box : 6.463884
Volume : 267.193402   Box : 6.440831
Volume : 270.395956   Box : 6.466462
Volume : 268.019670   Box : 6.447463
Volume : 261.421597   Box : 6.394116
Volume : 239.541057   Box : 6.210501
Volume : 248.014778   Box : 6.282886
Volume : 246.599986   Box : 6.270916
Volume : 248.796282   Box : 6.289478
Volume : 251.019813   Box : 6.308160
Volume : 239.371325   Box : 6.209034
Volume : 240.092449   Box : 6.215263
Volume : 250.205098   Box : 6.301327
Volume : 229.787642   Box : 6.125039
Volume : 230.554325   Box : 6.131844
Volume : 253.939249   Box : 6.332521
Volume : 254.329291   Box : 6.335761
Volume : 259.867646   Box : 6.381421
Volume : 255.333110   Box : 6.344086
Volume : 247.902056   Box : 6.281934
Volume : 231.966185   Box : 6.144335
Volume : 233.431941   Box : 6.157250
Volume : 237.820891   Box : 6.195599
Volume : 237.018939   Box : 6.188628
Volume : 241.264313   Box : 6.225358
Volume : 254.276838   Box : 6.335326
Volume : 247.539217   Box : 6.278868
Volume : 243.089881   Box : 6.241021
Volume : 251.179206   Box : 6.309494
Volume : 260.136223   Box : 6.383619
Volume : 248.752913   Box : 6.289113


Fraction Succes (Displ.) : 0.373733
Fraction Succes (Volume) : 0.261996
Average Volume           : 250.701595
Average Density          : 0.398881
