Number of cycles (x 1000) : 2000
Number of init cycles    : 200
NumberOfParticles        : 100
Maximum displacement     : 1.000000
Maximum volume change    : 0.010000
Beta                     : 1.000000
Pressure                 : 1.000000


Volume : 987.736238   Box : 9.958953
Volume : 898.460690   Box : 9.649386
Volume : 841.158799   Box : 9.439725
Volume : 749.705651   Box : 9.084414
Volume : 685.269575   Box : 8.816316
Volume : 631.231556   Box : 8.578201
Volume : 546.522960   Box : 8.175911
Volume : 511.121056   Box : 7.995420
Volume : 458.469914   Box : 7.710874
Volume : 437.818716   Box : 7.593315
Volume : 429.961005   Box : 7.547614
Volume : 399.274473   Box : 7.363606
Volume : 397.294389   Box : 7.351413
Volume : 385.278697   Box : 7.276541
Volume : 362.811111   Box : 7.132255
Volume : 357.244062   Box : 7.095587
Volume : 334.803283   Box : 6.943790
Volume : 326.953042   Box : 6.889089
Volume : 323.123778   Box : 6.862088
Volume : 314.782519   Box : 6.802526
Volume : 319.031856   Box : 6.832999
Volume : 310.073356   Box : 6.768433
Volume : 305.111186   Box : 6.732133
Volume : 302.583032   Box : 6.713488
Volume : 291.723157   Box : 6.632190
Volume : 280.826698   Box : 6.548565
Volume : 288.530557   Box : 6.607907
Volume : 288.265718   Box : 6.605885
Volume : 283.244488   Box : 6.567305
Volume : 276.512159   Box : 6.514855
Volume : 269.048246   Box : 6.455701
Volume : 260.628730   Box : 6.387645
Volume : 259.417332   Box : 6.377733
Volume : 251.522448   Box : 6.312367
Volume : 255.646127   Box : 6.346677
Volume : 247.788457   Box : 6.280974
Volume : 249.991525   Box : 6.299534
Volume : 244.762744   Box : 6.255304
Volume : 243.885532   Box : 6.247822
Volume : 240.148506   Box : 6.215747
Volume : 245.438892   Box : 6.261059
Volume : 245.609268   Box : 6.262507
Volume : 246.935680   Box : 6.273761
Volume : 250.707007   Box : 6.305538
Volume : 250.429187   Box : 6.303208
Volume : 251.983215   Box : 6.316219
Volume : 255.369621   Box : 6.344388
Volume : 259.563710   Box : 6.378932
Volume : 268.019847   Box : 6.447465
Volume : 268.161417   Box : 6.448600
Volume : 273.660022   Box : 6.492378
Volume : 273.353841   Box : 6.489956
Volume : 273.820947   Box : 6.493650
Volume : 266.267521   Box : 6.433383
Volume : 273.837603   Box : 6.493782
Volume : 275.841027   Box : 6.509580
Volume : 274.056576   Box : 6.495512
Volume : 269.609106   Box : 6.460183
Volume : 271.042351   Box : 6.471611
Volume : 263.515099   Box : 6.411139
Volume : 258.011985   Box : 6.366195
Volume : 265.133465   Box : 6.424236
Volume : 266.194134   Box : 6.432792
Volume : 264.483098   Box : 6.418979
Volume : 263.753423   Box : 6.413071
Volume : 261.494482   Box : 6.394710
Volume : 259.259212   Box : 6.376437
Volume : 255.015808   Box : 6.341457
Volume : 247.114794   Box : 6.275277
Volume : 245.690762   Box : 6.263200
Volume : 251.060326   Box : 6.308499
Volume : 256.076140   Box : 6.350234
Volume : 250.591836   Box : 6.304572
Volume : 250.609272   Box : 6.304719
Volume : 249.658906   Box : 6.296739
Volume : 256.679280   Box : 6.355215
Volume : 249.960721   Box : 6.299275
Volume : 253.350968   Box : 6.327627
Volume : 256.164708   Box : 6.350966
Volume : 256.828409   Box : 6.356446
Volume : 241.024511   Box : 6.223295
Volume : 251.748536   Box : 6.314258
Volume : 260.238786   Box : 6.384458
Volume : 262.678792   Box : 6.404349
Volume : 249.693033   Box : 6.297026
Volume : 245.859879   Box : 6.264637
Volume : 252.613088   Box : 6.321478
Volume : 258.198437   Box : 6.367728
Volume : 252.255737   Box : 6.318496
Volume : 246.238189   Box : 6.267848
Volume : 237.786323   Box : 6.195299
Volume : 232.444372   Box : 6.148554
Volume : 241.476025   Box : 6.227179
Volume : 247.736682   Box : 6.280537
Volume : 244.822842   Box : 6.255816
Volume : 247.997034   Box : 6.282736
Volume : 247.136098   Box : 6.275458
Volume : 254.539247   Box : 6.337504
Volume : 249.137367   Box : 6.292351
Volume : 249.771146   Box : 6.297682
Volume : 267.945026   Box : 6.446865
Volume : 264.446711   Box : 6.418685
Volume : 265.706062   Box : 6.428858
Volume : 266.979997   Box : 6.439116
Volume : 259.543535   Box : 6.378767
Volume : 259.338202   Box : 6.377084
Volume : 264.099568   Box : 6.415875
Volume : 270.128282   Box : 6.464328
Volume : 277.335963   Box : 6.521318
Volume : 275.252472   Box : 6.504947
Volume : 276.989229   Box : 6.518599
Volume : 286.316940   Box : 6.590965
Volume : 287.564253   Box : 6.600522
Volume : 297.684200   Box : 6.677060
Volume : 294.157808   Box : 6.650589
Volume : 296.289525   Box : 6.666616
Volume : 291.873109   Box : 6.633326
Volume : 291.033055   Box : 6.626956
Volume : 290.125767   Box : 6.620063
Volume : 296.223676   Box : 6.666122
Volume : 293.174501   Box : 6.643170
Volume : 285.536965   Box : 6.584975
Volume : 281.299454   Box : 6.552237
Volume : 278.549455   Box : 6.530816
Volume : 274.795078   Box : 6.501342
Volume : 273.810805   Box : 6.493570
Volume : 272.590049   Box : 6.483905
Volume : 268.122431   Box : 6.448287
Volume : 265.949948   Box : 6.430824
Volume : 264.928764   Box : 6.422583
Volume : 256.413534   Box : 6.353021
Volume : 252.415032   Box : 6.319825
