Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 256.111730   Box : 6.350528
Volume : 253.425166   Box : 6.328244
Volume : 248.207651   Box : 6.284514
Volume : 253.521075   Box : 6.329043
Volume : 271.323404   Box : 6.473847
Volume : 276.703977   Box : 6.516361
Volume : 283.023662   Box : 6.565597
Volume : 278.127193   Box : 6.527514
Volume : 264.769497   Box : 6.421295
Volume : 260.333357   Box : 6.385231
Volume : 249.322220   Box : 6.293907
Volume : 266.280300   Box : 6.433486
Volume : 269.019441   Box : 6.455470
Volume : 267.825413   Box : 6.445905
Volume : 261.183942   Box : 6.392177
Volume : 253.604926   Box : 6.329740
Volume : 268.206476   Box : 6.448961
Volume : 246.795554   Box : 6.272574
Volume : 246.621423   Box : 6.271098
Volume : 249.709642   Box : 6.297165
Volume : 258.493803   Box : 6.370156
Volume : 263.519892   Box : 6.411178
Volume : 259.552602   Box : 6.378841
Volume : 256.365242   Box : 6.352622
Volume : 246.353448   Box : 6.268826
Volume : 256.392239   Box : 6.352845
Volume : 257.158277   Box : 6.359166
Volume : 270.735844   Box : 6.469170
Volume : 255.626736   Box : 6.346517
Volume : 249.973589   Box : 6.299383
Volume : 252.816701   Box : 6.323176
Volume : 248.360995   Box : 6.285808
Volume : 247.270003   Box : 6.276591
Volume : 248.243670   Box : 6.284818
Volume : 249.487279   Box : 6.295296
Volume : 238.558367   Box : 6.201997
Volume : 240.284310   Box : 6.216918
Volume : 243.927097   Box : 6.248177
Volume : 242.649936   Box : 6.237253
Volume : 248.983872   Box : 6.291059
Volume : 233.051486   Box : 6.153903
Volume : 244.173278   Box : 6.250279
Volume : 240.981379   Box : 6.222924
Volume : 250.955896   Box : 6.307624
Volume : 257.015900   Box : 6.357992
Volume : 254.065727   Box : 6.333572
Volume : 253.895837   Box : 6.332160
Volume : 258.212672   Box : 6.367845
Volume : 243.208506   Box : 6.242036
Volume : 242.477735   Box : 6.235778
Volume : 235.911825   Box : 6.178977
Volume : 236.056065   Box : 6.180236
Volume : 241.555276   Box : 6.227860
Volume : 258.989687   Box : 6.374226
Volume : 270.329090   Box : 6.465929
Volume : 264.582291   Box : 6.419782
Volume : 266.540615   Box : 6.435582
Volume : 261.714751   Box : 6.396505
Volume : 254.387520   Box : 6.336245
Volume : 248.709714   Box : 6.288749
Volume : 247.771781   Box : 6.280833
Volume : 239.852969   Box : 6.213196
Volume : 232.757026   Box : 6.151310
Volume : 237.680818   Box : 6.194383
Volume : 237.267642   Box : 6.190791
Volume : 247.821269   Box : 6.281252
Volume : 253.230584   Box : 6.326624
Volume : 232.463614   Box : 6.148724


Fraction Succes (Displ.) : 0.379354
Fraction Succes (Volume) : 0.151120
Average Volume           : 253.762575
Average Density          : 0.394069
