Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 261.410108   Box : 6.394022
Volume : 254.839381   Box : 6.339994
Volume : 244.600314   Box : 6.253920
Volume : 237.539410   Box : 6.193154
Volume : 233.521829   Box : 6.158040
Volume : 240.700052   Box : 6.220501
Volume : 238.661807   Box : 6.202893
Volume : 236.752508   Box : 6.186308
Volume : 237.612168   Box : 6.193786
Volume : 236.542912   Box : 6.184482
Volume : 241.633929   Box : 6.228536
Volume : 245.191285   Box : 6.258953
Volume : 242.696453   Box : 6.237652
Volume : 239.655924   Box : 6.211494
Volume : 246.513155   Box : 6.270180
Volume : 249.214782   Box : 6.293003
Volume : 257.827889   Box : 6.364681
Volume : 264.350736   Box : 6.417908
Volume : 258.197469   Box : 6.367721
Volume : 257.860510   Box : 6.364949
Volume : 250.838013   Box : 6.306636
Volume : 256.183246   Box : 6.351119
Volume : 252.476006   Box : 6.320334
Volume : 245.756323   Box : 6.263757
Volume : 246.716481   Box : 6.271904
Volume : 256.168910   Box : 6.351000
Volume : 251.648759   Box : 6.313424
Volume : 258.617987   Box : 6.371176
Volume : 267.543683   Box : 6.443644
Volume : 264.983739   Box : 6.423027
Volume : 258.447288   Box : 6.369774
Volume : 252.105513   Box : 6.317241
Volume : 260.840178   Box : 6.389372
Volume : 243.850770   Box : 6.247526
Volume : 242.393276   Box : 6.235054
Volume : 248.589248   Box : 6.287733
Volume : 253.501957   Box : 6.328884
Volume : 245.174251   Box : 6.258808
Volume : 242.796693   Box : 6.238511
Volume : 246.950468   Box : 6.273886
Volume : 254.871126   Box : 6.340257
Volume : 236.542819   Box : 6.184481
Volume : 248.560857   Box : 6.287494
Volume : 247.070665   Box : 6.274904
Volume : 237.464223   Box : 6.192501
Volume : 231.031309   Box : 6.136070
Volume : 236.715850   Box : 6.185989
Volume : 246.864091   Box : 6.273154
Volume : 250.003826   Box : 6.299637
Volume : 247.452356   Box : 6.278133
Volume : 245.463781   Box : 6.261271
Volume : 248.503121   Box : 6.287007
Volume : 238.935282   Box : 6.205262
Volume : 233.041502   Box : 6.153815
Volume : 236.616958   Box : 6.185127
Volume : 239.512491   Box : 6.210254
Volume : 244.358524   Box : 6.251859
Volume : 235.498463   Box : 6.175366
Volume : 235.279300   Box : 6.173450
Volume : 240.641453   Box : 6.219997
Volume : 256.677629   Box : 6.355202
Volume : 233.828933   Box : 6.160738
Volume : 233.623671   Box : 6.158935
Volume : 242.326413   Box : 6.234480
Volume : 234.839397   Box : 6.169600
Volume : 236.050228   Box : 6.180185
Volume : 235.293474   Box : 6.173574
Volume : 241.639585   Box : 6.228585


Fraction Succes (Displ.) : 0.364692
Fraction Succes (Volume) : 0.134795
Average Volume           : 246.857651
Average Density          : 0.405092
