Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 276.129044   Box : 6.511845
Volume : 265.563247   Box : 6.427706
Volume : 263.545382   Box : 6.411384
Volume : 252.477633   Box : 6.320348
Volume : 252.344438   Box : 6.319236
Volume : 248.830391   Box : 6.289766
Volume : 242.832514   Box : 6.238817
Volume : 248.001332   Box : 6.282773
Volume : 251.887143   Box : 6.315417
Volume : 243.146331   Box : 6.241504
Volume : 243.679347   Box : 6.246061
Volume : 249.823253   Box : 6.298120
Volume : 262.983663   Box : 6.406826
Volume : 267.873956   Box : 6.446295
Volume : 271.310273   Box : 6.473742
Volume : 263.326924   Box : 6.409612
Volume : 260.451458   Box : 6.386196
Volume : 247.470188   Box : 6.278284
Volume : 239.822647   Box : 6.212934
Volume : 248.449812   Box : 6.286557
Volume : 245.745234   Box : 6.263663
Volume : 246.346034   Box : 6.268763
Volume : 252.641626   Box : 6.321716
Volume : 258.212575   Box : 6.367845
Volume : 242.411775   Box : 6.235212
Volume : 247.561387   Box : 6.279055
Volume : 243.527151   Box : 6.244761
Volume : 225.702587   Box : 6.088526
Volume : 230.168840   Box : 6.128425
Volume : 248.402127   Box : 6.286155
Volume : 243.133263   Box : 6.241392
Volume : 256.071314   Box : 6.350194
Volume : 256.391105   Box : 6.352836
Volume : 256.575542   Box : 6.354359
Volume : 255.780182   Box : 6.347786
Volume : 252.929527   Box : 6.324116
Volume : 247.064345   Box : 6.274850
Volume : 253.368857   Box : 6.327776
Volume : 258.703009   Box : 6.371874
Volume : 253.228988   Box : 6.326611
Volume : 249.183078   Box : 6.292736
Volume : 251.699043   Box : 6.313844
Volume : 271.696801   Box : 6.476815
Volume : 259.596308   Box : 6.379199
Volume : 269.002324   Box : 6.455333
Volume : 256.507402   Box : 6.353796
Volume : 262.244372   Box : 6.400817
Volume : 260.049727   Box : 6.382911
Volume : 265.928651   Box : 6.430653
Volume : 277.099513   Box : 6.519464
Volume : 273.766920   Box : 6.493223
Volume : 250.102017   Box : 6.300462
Volume : 247.030702   Box : 6.274565
Volume : 267.089704   Box : 6.439998
Volume : 263.289643   Box : 6.409310
Volume : 263.207590   Box : 6.408644
Volume : 260.567470   Box : 6.387144
Volume : 263.343741   Box : 6.409749
Volume : 249.052148   Box : 6.291634
Volume : 248.128254   Box : 6.283844
Volume : 255.612549   Box : 6.346399
Volume : 254.677924   Box : 6.338655
Volume : 249.621021   Box : 6.296420
Volume : 259.202333   Box : 6.375971
Volume : 251.239721   Box : 6.310001
Volume : 257.523065   Box : 6.362172
Volume : 260.469361   Box : 6.386343
Volume : 260.889525   Box : 6.389775


Fraction Succes (Displ.) : 0.380742
Fraction Succes (Volume) : 0.391202
Average Volume           : 254.018838
Average Density          : 0.393672
