0.946000 0.000000
0.948000 0.000001
0.951000 0.000000
0.952000 0.000001
0.953000 0.000002
0.954000 0.000001
0.955000 0.000001
0.956000 0.000003
0.957000 0.000003
0.958000 0.000005
0.959000 0.000004
0.960000 0.000008
0.961000 0.000008
0.962000 0.000012
0.963000 0.000017
0.964000 0.000019
0.965000 0.000034
0.966000 0.000036
0.967000 0.000051
0.968000 0.000067
0.969000 0.000097
0.970000 0.000122
0.971000 0.000164
0.972000 0.000202
0.973000 0.000267
0.974000 0.000326
0.975000 0.000461
0.976000 0.000644
0.977000 0.000793
0.978000 0.001029
0.979000 0.001325
0.980000 0.001755
0.981000 0.002217
0.982000 0.002877
0.983000 0.003708
0.984000 0.004836
0.985000 0.006214
0.986000 0.007945
0.987000 0.010103
0.988000 0.012851
0.989000 0.016429
0.990000 0.020930
0.991000 0.026438
0.992000 0.033399
0.993000 0.042148
0.994000 0.053392
0.995000 0.066533
0.996000 0.083586
0.997000 0.104541
0.998000 0.130423
0.999000 0.162365
1.000000 0.201606

