-1.319121 0.340560
-1.317926 0.336234
-1.311596 0.341129
-1.326894 0.315887
-1.338059 0.307964
-1.341269 0.306351
-1.328508 0.317402
-1.304222 0.345234
-1.318585 0.325821
-1.324105 0.322770
-1.328356 0.325775
-1.333030 0.316703
-1.333344 0.314670
-1.340130 0.298783
-1.313643 0.336369
-1.306022 0.340258
-1.299252 0.339291
-1.291190 0.346359
-1.320563 0.311592
-1.306471 0.333959
-1.282375 0.363029
-1.257770 0.383084
-1.265808 0.369655
-1.263375 0.372860
-1.263855 0.373469
-1.252865 0.394622
-1.244213 0.403971
-1.253103 0.389718
-1.239363 0.403407
-1.276494 0.359846
-1.266587 0.368079
-1.248995 0.386490
-1.248932 0.381061
-1.254360 0.366277
-1.261687 0.365544
-1.262542 0.365454
-1.266121 0.363332
-1.276887 0.355464
-1.282192 0.335973
-1.296827 0.325709
-1.298822 0.321028
-1.282829 0.319566
-1.275002 0.333149
-1.261205 0.339670
-1.250954 0.357191
-1.254473 0.359805
-1.258588 0.360510
-1.246972 0.371747
-1.252364 0.367413
-1.264619 0.357660
-1.263968 0.346993
-1.247277 0.361142
-1.253142 0.338577
-1.260895 0.339150
-1.258591 0.348200
-1.276643 0.341964
-1.291930 0.328035
-1.301779 0.322377
-1.306347 0.319338
-1.320650 0.296805
-1.304074 0.315553
-1.317840 0.305622
-1.327460 0.289190
-1.318418 0.308410
-1.314615 0.312198
-1.287659 0.333058
-1.266343 0.358410
-1.271747 0.351849
-1.301656 0.318288
-1.316770 0.297693
-1.310868 0.309934
-1.308578 0.314598
-1.325417 0.288519
-1.317442 0.289402
-1.314110 0.290096
-1.306996 0.311514
-1.301060 0.314464
-1.302604 0.324281
-1.309024 0.317889
-1.283947 0.334027
-1.275306 0.347323
-1.286494 0.337256
-1.301150 0.320971
-1.303049 0.304742
-1.307105 0.288553
-1.308893 0.298822
-1.316295 0.282082
-1.321341 0.283606
-1.328763 0.267476
-1.324601 0.274704
-1.324627 0.282142
-1.330512 0.278038
-1.346079 0.267583
-1.343215 0.272707
-1.377078 0.239240
-1.368765 0.244706
-1.361636 0.253298
-1.379674 0.245003
-1.374957 0.241884
-1.368960 0.260941
-1.371368 0.254124
-1.378508 0.250249
-1.366862 0.263938
-1.367756 0.260740
-1.366562 0.262400
-1.359466 0.276809
