13.572088
500
1.640498
-11.269822 9.621437 -1.238392
9.391924 -5.868106 -8.708259
5.073925 -1.596983 -1.630114
2.241113 -9.746317 -7.686015
0.593028 -6.126390 14.488084
10.002061 -7.191345 9.482823
-4.066894 -0.132676 14.981338
-11.620429 -8.626505 18.335305
-8.931006 -3.779830 -3.654037
3.534338 5.962248 0.791694
6.104387 -3.136051 14.842123
14.939000 1.687621 6.476357
-12.795311 -6.677912 13.254325
-12.558466 5.149426 14.455739
-6.846530 2.040947 12.582482
3.611308 20.247812 11.457046
-3.175136 -3.307653 3.349403
-15.523843 -3.685263 0.311470
-13.489929 1.984935 6.705598
7.654093 4.119360 8.016429
-4.229368 -3.744471 2.479768
-11.272863 1.372674 8.451332
-11.772230 -7.988605 14.108440
2.787696 -10.129234 18.022485
0.281971 9.038596 -7.104730
-0.942325 12.119471 -1.022337
-11.936282 9.978496 5.567235
10.674231 -5.476532 24.330123
-0.111805 20.366763 5.624532
-0.780007 -0.386337 7.329124
4.452526 6.744795 18.613567
2.985199 6.812254 7.635864
-4.471201 1.915506 -13.569851
-6.874956 8.257323 -1.879729
-1.516307 6.490875 14.682799
1.516890 6.294073 7.101819
-0.749214 7.394495 7.861238
-7.799403 -1.252622 17.146437
3.005834 -9.227297 0.705305
11.629552 23.608370 18.177999
-6.759882 25.149092 -12.927367
-1.963080 13.012449 6.798489
-12.065461 11.867371 0.040387
0.367571 -0.919491 23.282724
-1.314779 1.207443 13.808422
-2.924422 0.692571 21.681370
-6.173721 11.869662 11.288062
4.138104 2.883890 15.534964
-7.074670 1.026618 -0.465619
8.968767 -0.055675 13.615448
17.759485 2.374267 11.454543
-18.276820 -0.946836 3.483865
5.664834 15.509034 14.076684
6.384021 12.954916 11.831823
11.464800 13.595148 0.203143
-0.383085 11.876588 7.747018
-0.701412 2.003358 -2.487510
2.569355 -2.664382 1.601284
6.633638 1.931644 2.798540
-4.238438 14.964415 1.592088
2.868620 8.378602 8.706557
9.971028 5.669639 10.147905
7.116099 9.424224 14.940449
2.616193 10.095824 16.508150
-2.562206 -6.903609 -4.191655
4.185242 -13.066923 -9.472812
-1.041399 -3.596969 13.257171
19.217722 -4.013582 6.320196
10.973787 -2.438749 2.837955
8.222811 -0.761940 -1.593713
-8.618258 -0.043221 10.730480
-13.084751 1.979862 9.339390
0.280889 8.737822 -14.691306
3.566619 9.120134 9.547207
-0.857516 5.032223 -14.244036
6.600091 -5.256146 0.431072
2.662795 -13.202062 -5.495348
10.624737 -4.907018 5.048464
-3.239981 9.403978 6.496313
4.303503 -2.236402 17.085010
6.119535 -7.659716 1.380338
9.684889 -1.148445 -12.384881
0.256309 -16.178236 6.857937
8.565846 -10.735586 5.013770
6.913782 0.830349 -1.647194
-1.511871 -0.737829 5.574795
3.818410 -1.221230 17.290332
2.693773 4.968274 21.105574
-6.979532 -8.725378 0.232933
11.087831 16.773655 -1.216957
-0.081247 17.066591 -2.462100
0.780382 -5.867598 -5.171558
13.752618 15.227579 -10.258787
4.787295 1.012695 10.992632
-2.139280 3.731423 15.526621
-5.234425 16.671802 -0.874322
5.047045 11.823649 -6.681543
-0.834880 16.011248 -16.937258
12.970396 4.636393 -9.291342
-11.313275 5.094536 2.853094
5.742241 4.830277 -3.800627
0.929358 4.714439 8.955465
-1.592369 -7.705197 10.094671
-11.277235 -0.030988 18.890025
-4.432943 6.786244 -3.170040
-5.068298 13.692300 -2.933610
9.390667 3.894097 6.240218
18.497092 13.312938 5.847177
7.810882 8.289511 14.190445
-1.417768 7.100539 13.724164
-11.961601 -4.563378 18.884576
-14.660484 2.234417 14.475969
-0.501453 22.290786 1.235586
-7.794482 20.505878 5.134568
16.450716 17.206442 11.794527
2.836107 7.233815 -1.116275
4.585089 3.423186 7.472307
-0.213199 6.123137 5.014959
9.891910 20.507327 18.018753
-0.206841 6.643948 13.351391
4.235059 13.316355 6.795491
9.942778 31.766664 -5.032343
-0.000185 12.585797 12.363290
3.499866 9.178700 -8.154827
3.461479 14.509583 -8.543286
11.693730 8.374889 15.722630
2.797187 16.741517 7.590613
1.567665 21.365293 14.187017
-0.866335 -1.688939 6.110341
6.639833 0.162215 2.583387
9.778966 -12.522811 -8.792939
-0.609170 -6.142946 16.490732
19.505025 -5.935308 4.443134
7.804943 -7.874750 17.318458
-3.284061 3.525698 -1.633278
12.662575 -0.907815 30.433813
0.651640 4.316662 7.487381
20.799037 -0.586039 -14.578438
6.579050 9.854070 7.628040
2.773663 -2.879412 -1.562786
3.529611 10.552013 -0.913810
0.479592 5.977053 15.122429
4.168571 -1.716618 7.838567
-7.472525 2.350080 14.936612
18.031395 -7.382687 0.969078
0.296627 8.605427 7.846155
1.340281 -2.000613 4.954611
3.384041 -1.693302 1.347849
13.556433 -5.398583 -4.262444
16.681648 -4.520966 14.668412
1.457038 -8.215462 6.382374
5.059676 12.918737 9.740780
9.246843 -2.457219 2.349576
11.538997 34.560133 -21.473224
-10.650816 8.135315 3.963608
-2.951062 3.208567 17.706939
12.454065 14.304810 12.939930
2.028101 5.478388 -3.701471
1.445317 10.257913 13.743256
5.041404 7.556428 13.354591
4.952103 11.747996 5.778606
-9.055406 -5.542840 -14.481874
-8.681300 6.566678 -2.070675
