11.856311
500
0.852678
-2.484875 3.394907 8.165780
5.749077 3.897009 3.852429
4.161086 6.816530 13.006160
6.904630 4.088050 5.765274
-6.631134 -3.559143 8.197213
-4.476369 -3.610967 3.118089
10.609317 4.033486 -2.425155
2.061870 -6.145017 14.816098
8.407828 -6.933863 0.956386
1.487370 2.175760 0.733434
7.647101 1.748570 5.137097
9.237776 10.027322 12.118461
5.602470 9.249878 -2.055756
0.949726 6.286856 7.685315
7.114722 6.809916 7.611601
5.566253 1.166111 15.106255
1.899495 1.109544 1.331609
10.748780 2.123550 13.596259
-0.773953 -1.821710 0.667188
0.669540 5.122910 -6.454699
0.974007 2.077598 2.004953
-4.922890 14.990830 12.209319
2.629681 1.119715 6.896222
6.176475 -9.131893 18.293033
-2.606746 -3.813925 -1.909255
2.222333 10.505923 -5.252143
5.522053 11.663590 -2.236852
0.512378 11.446825 9.024840
4.417175 0.176885 11.505886
-3.831405 -4.925965 1.178129
-10.345722 -0.493714 11.889230
-7.713239 2.424494 11.573116
2.771949 2.114919 4.292114
-8.367334 1.739430 5.708590
5.498833 -0.673291 4.830982
-2.959661 10.130119 5.751053
-4.602157 14.595608 13.768138
-2.984168 11.197386 16.376990
6.843769 6.909466 2.334775
-1.999177 6.068438 8.383166
-4.362890 0.401134 -2.844540
0.434013 14.874582 -8.362586
-5.013569 -2.050785 -1.711958
0.838507 9.619005 0.807566
3.960207 11.581242 10.343611
0.950353 8.177350 11.757925
-5.804331 9.738994 6.295572
-0.743790 5.172382 15.004044
-4.094777 14.139148 -1.389112
1.126724 7.425854 -9.103232
5.913844 9.271454 -4.583667
3.670168 7.891261 11.115624
-2.665469 13.326993 -0.291101
4.761334 7.419709 5.484049
1.757206 5.447998 19.556252
-2.962602 14.324066 12.706978
-7.268628 6.504414 -7.337025
6.516370 4.227537 2.804817
4.345110 17.925278 13.813857
3.518064 17.014856 5.440674
-6.119139 10.219671 2.234974
-5.203267 -6.518284 14.620797
3.456931 3.138293 13.922462
1.787065 7.051614 11.605051
6.176574 -4.281430 -9.221042
1.645565 -2.705336 1.820771
7.486486 -0.309931 -0.266993
0.615976 -2.986662 -1.929685
6.322330 2.173352 16.999596
4.123086 -12.834415 8.023572
-0.966806 4.776915 10.584165
-1.477728 6.500637 12.431088
12.505126 -4.924055 -11.127415
6.987038 7.374132 -5.328480
-0.176522 4.454703 5.696363
13.390535 4.016809 9.377158
-6.767439 -7.731076 8.511160
-1.062164 1.055508 10.757216
-6.561882 9.191472 11.498088
5.738383 2.135041 -0.154799
4.278971 15.781309 -4.009195
-1.679807 -3.576745 -1.431037
3.627428 -5.867853 -0.114551
5.692156 5.091294 4.772580
1.052801 2.485382 8.788692
3.955699 -3.962444 20.767108
3.630477 10.013859 11.159698
6.939242 -10.168656 12.627310
-11.936515 12.118143 -0.527971
-3.660493 2.157046 2.544540
-5.153866 -7.518498 -3.904629
6.693736 15.264642 -2.386831
-6.617378 3.505290 13.541038
-5.869632 0.857047 7.544946
-4.821002 9.986974 7.118368
-2.236446 5.637956 5.114324
1.202463 0.259597 -0.977131
-4.604877 12.944206 5.996217
-0.712546 11.137982 7.382804
-8.223969 6.988503 5.813684
-0.455017 -1.689270 19.221994
10.882820 10.295167 10.256201
-0.316008 6.599199 10.055567
