Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 567.368334   Box : 8.278564
Volume : 560.250570   Box : 8.243800
Volume : 562.421482   Box : 8.254434
Volume : 559.507637   Box : 8.240154
Volume : 556.853648   Box : 8.227105
Volume : 553.761833   Box : 8.211850
Volume : 548.772761   Box : 8.187114
Volume : 546.834365   Box : 8.177463
Volume : 538.287065   Box : 8.134633
Volume : 535.722901   Box : 8.121696
Volume : 534.220885   Box : 8.114099
Volume : 529.635230   Box : 8.090815
Volume : 526.034976   Box : 8.072441
Volume : 527.496896   Box : 8.079912
Volume : 525.123274   Box : 8.067775
Volume : 525.004033   Box : 8.067164
Volume : 521.991174   Box : 8.051702
Volume : 520.665068   Box : 8.044878
Volume : 520.754135   Box : 8.045337
Volume : 514.965865   Box : 8.015417
Volume : 512.733872   Box : 8.003820
Volume : 506.635495   Box : 7.971962
Volume : 501.493631   Box : 7.944901
Volume : 494.700542   Box : 7.908864
Volume : 492.050184   Box : 7.894715
Volume : 487.637471   Box : 7.871044
Volume : 490.076351   Box : 7.884145
Volume : 486.959996   Box : 7.867398
Volume : 486.015535   Box : 7.862308
Volume : 484.110119   Box : 7.852020
Volume : 480.600100   Box : 7.832997
Volume : 481.403379   Box : 7.837358
Volume : 478.328445   Box : 7.820636
Volume : 477.085968   Box : 7.813859
Volume : 472.856330   Box : 7.790699
Volume : 474.071157   Box : 7.797365
Volume : 463.264223   Box : 7.737659
Volume : 460.756427   Box : 7.723672
Volume : 456.404741   Box : 7.699279
Volume : 458.158648   Box : 7.709129
Volume : 459.136090   Box : 7.714607
Volume : 457.869215   Box : 7.707505
Volume : 457.577681   Box : 7.705869
Volume : 453.096471   Box : 7.680631
Volume : 453.849060   Box : 7.684881
Volume : 451.958731   Box : 7.674197
Volume : 444.158861   Box : 7.629793
Volume : 439.145679   Box : 7.600979
Volume : 431.464055   Box : 7.556399
Volume : 430.695439   Box : 7.551909
Volume : 429.602395   Box : 7.545515
Volume : 428.318330   Box : 7.537990
Volume : 426.388222   Box : 7.526650
Volume : 423.378532   Box : 7.508899
Volume : 420.327263   Box : 7.490817
Volume : 420.829723   Box : 7.493801
Volume : 417.612793   Box : 7.474657
Volume : 415.997332   Box : 7.465006
Volume : 414.744122   Box : 7.457503
Volume : 411.358957   Box : 7.437158
Volume : 409.460589   Box : 7.425699
Volume : 403.633003   Box : 7.390303
Volume : 399.913533   Box : 7.367532
Volume : 396.566193   Box : 7.346919
Volume : 400.373464   Box : 7.370355
Volume : 398.691944   Box : 7.360023
Volume : 397.907116   Box : 7.355190
Volume : 390.495742   Box : 7.309238


Fraction Succes (Displ.) : 0.747087
Fraction Succes (Volume) : 0.892231
Average Volume           : 632.550847
Average Density          : 0.158090
