Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 603.464162   Box : 8.450528
Volume : 596.676089   Box : 8.418723
Volume : 596.524352   Box : 8.418009
Volume : 592.033920   Box : 8.396833
Volume : 588.530606   Box : 8.380238
Volume : 585.092132   Box : 8.363886
Volume : 580.596124   Box : 8.342407
Volume : 579.256227   Box : 8.335985
Volume : 570.596451   Box : 8.294235
Volume : 567.471236   Box : 8.279065
Volume : 566.444044   Box : 8.274066
Volume : 564.061035   Box : 8.262447
Volume : 560.875371   Box : 8.246863
Volume : 560.521186   Box : 8.245127
Volume : 557.603933   Box : 8.230798
Volume : 557.321671   Box : 8.229409
Volume : 553.710027   Box : 8.211594
Volume : 551.539610   Box : 8.200851
Volume : 551.624553   Box : 8.201272
Volume : 545.759124   Box : 8.172100
Volume : 543.790928   Box : 8.162264
Volume : 540.118046   Box : 8.143846
Volume : 535.270856   Box : 8.119411
Volume : 529.015114   Box : 8.087656
Volume : 526.947553   Box : 8.077106
Volume : 523.185564   Box : 8.057839
Volume : 525.600682   Box : 8.070219
Volume : 521.829565   Box : 8.050871
Volume : 519.850363   Box : 8.040680
Volume : 516.615137   Box : 8.023965
Volume : 513.358257   Box : 8.007068
Volume : 515.476211   Box : 8.018064
Volume : 512.537090   Box : 8.002796
Volume : 511.683914   Box : 7.998353
Volume : 508.792693   Box : 7.983260
Volume : 509.837773   Box : 7.988723
Volume : 499.816846   Box : 7.936036
Volume : 496.917706   Box : 7.920662
Volume : 492.495901   Box : 7.897098
Volume : 493.845866   Box : 7.904307
Volume : 495.505388   Box : 7.913151
Volume : 494.212753   Box : 7.906264
Volume : 492.628996   Box : 7.897810
Volume : 489.559816   Box : 7.881374
Volume : 489.838773   Box : 7.882870
Volume : 488.447259   Box : 7.875399
Volume : 481.029071   Box : 7.835327
Volume : 476.612899   Box : 7.811275
Volume : 470.248863   Box : 7.776352
Volume : 469.595935   Box : 7.772751
Volume : 466.927654   Box : 7.758002
Volume : 466.663071   Box : 7.756536
Volume : 464.672149   Box : 7.745490
Volume : 461.125499   Box : 7.725733
Volume : 460.606111   Box : 7.722832
Volume : 459.527028   Box : 7.716796
Volume : 456.873303   Box : 7.701913
Volume : 452.903525   Box : 7.679540
Volume : 451.440090   Box : 7.671260
Volume : 449.532802   Box : 7.660441
Volume : 447.731584   Box : 7.650196
Volume : 443.183438   Box : 7.624204
Volume : 439.881745   Box : 7.605223
Volume : 436.292097   Box : 7.584480
Volume : 438.858408   Box : 7.599321
Volume : 436.417320   Box : 7.585205
Volume : 435.169895   Box : 7.577971
Volume : 426.179738   Box : 7.525423


Fraction Succes (Displ.) : 0.760429
Fraction Succes (Volume) : 0.895596
Average Volume           : 659.916606
Average Density          : 0.151534
