Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 559.996621   Box : 8.242554
Volume : 561.803933   Box : 8.251412
Volume : 558.433875   Box : 8.234880
Volume : 553.488816   Box : 8.210500
Volume : 547.141534   Box : 8.178994
Volume : 547.105017   Box : 8.178812
Volume : 544.373153   Box : 8.165176
Volume : 542.521338   Box : 8.155907
Volume : 538.783515   Box : 8.137133
Volume : 535.259387   Box : 8.119353
Volume : 534.121938   Box : 8.113598
Volume : 534.388293   Box : 8.114946
Volume : 531.279118   Box : 8.099177
Volume : 531.962956   Box : 8.102651
Volume : 529.695642   Box : 8.091123
Volume : 531.454127   Box : 8.100067
Volume : 530.502432   Box : 8.095229
Volume : 524.650733   Box : 8.065354
Volume : 521.591934   Box : 8.049649
Volume : 517.415687   Box : 8.028108
Volume : 512.887051   Box : 8.004617
Volume : 507.804156   Box : 7.978087
Volume : 502.859692   Box : 7.952108
Volume : 497.583923   Box : 7.924200
Volume : 490.704122   Box : 7.887510
Volume : 486.686115   Box : 7.865922
Volume : 485.106998   Box : 7.857406
Volume : 478.640658   Box : 7.822337
Volume : 472.926640   Box : 7.791085
Volume : 466.928188   Box : 7.758005
Volume : 465.910463   Box : 7.752364
Volume : 462.915530   Box : 7.735717
Volume : 464.691208   Box : 7.745596
Volume : 465.012932   Box : 7.747383
Volume : 459.804549   Box : 7.718349
Volume : 461.210128   Box : 7.726206
Volume : 453.874365   Box : 7.685024
Volume : 449.885318   Box : 7.662443
Volume : 445.656508   Box : 7.638359
Volume : 441.888914   Box : 7.616773
Volume : 439.348131   Box : 7.602147
Volume : 432.987842   Box : 7.565284
Volume : 431.406419   Box : 7.556062
Volume : 429.177067   Box : 7.543024
Volume : 423.308247   Box : 7.508484
Volume : 418.190886   Box : 7.478104
Volume : 417.742389   Box : 7.475430
Volume : 416.262960   Box : 7.466595
Volume : 415.630309   Box : 7.462810
Volume : 413.723354   Box : 7.451379
Volume : 407.931683   Box : 7.416446
Volume : 407.854075   Box : 7.415975
Volume : 403.937495   Box : 7.392161
Volume : 400.862816   Box : 7.373357
Volume : 404.777263   Box : 7.397280
Volume : 401.845721   Box : 7.379378
Volume : 396.966243   Box : 7.349388
Volume : 395.406001   Box : 7.339747
Volume : 397.119381   Box : 7.350333
Volume : 395.021524   Box : 7.337367
Volume : 399.101662   Box : 7.362543
Volume : 397.009905   Box : 7.349658
Volume : 396.114667   Box : 7.344129
Volume : 395.706411   Box : 7.341605
Volume : 392.782937   Box : 7.323481
Volume : 391.186562   Box : 7.313546
Volume : 389.771085   Box : 7.304714
Volume : 388.819645   Box : 7.298765


Fraction Succes (Displ.) : 0.742131
Fraction Succes (Volume) : 0.892621
Average Volume           : 629.243086
Average Density          : 0.158921
