Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 592.254073   Box : 8.397874
Volume : 588.069543   Box : 8.378049
Volume : 585.240615   Box : 8.364593
Volume : 588.459060   Box : 8.379898
Volume : 584.872690   Box : 8.362840
Volume : 583.688376   Box : 8.357191
Volume : 583.630656   Box : 8.356916
Volume : 580.008299   Box : 8.339591
Volume : 576.118584   Box : 8.320906
Volume : 573.841351   Box : 8.309928
Volume : 570.349996   Box : 8.293041
Volume : 566.104420   Box : 8.272412
Volume : 567.923240   Box : 8.281262
Volume : 562.087888   Box : 8.252802
Volume : 558.337164   Box : 8.234404
Volume : 557.635516   Box : 8.230953
Volume : 552.372094   Box : 8.204975
Volume : 549.357177   Box : 8.190019
Volume : 541.706583   Box : 8.151822
Volume : 533.332630   Box : 8.109599
Volume : 532.701797   Box : 8.106400
Volume : 527.043420   Box : 8.077596
Volume : 525.993726   Box : 8.072230
Volume : 524.681412   Box : 8.065511
Volume : 518.288980   Box : 8.032622
Volume : 514.032091   Box : 8.010570
Volume : 510.300423   Box : 7.991138
Volume : 505.064634   Box : 7.963714
Volume : 501.655406   Box : 7.945755
Volume : 503.604290   Box : 7.956031
Volume : 502.155543   Box : 7.948395
Volume : 494.620224   Box : 7.908436
Volume : 489.550982   Box : 7.881326
Volume : 488.798199   Box : 7.877285
Volume : 488.256352   Box : 7.874373
Volume : 484.388462   Box : 7.853524
Volume : 487.562816   Box : 7.870643
Volume : 483.456592   Box : 7.848485
Volume : 474.998159   Box : 7.802444
Volume : 467.380838   Box : 7.760511
Volume : 462.727613   Box : 7.734670
Volume : 462.785118   Box : 7.734991
Volume : 461.986323   Box : 7.730538
Volume : 459.268325   Box : 7.715348
Volume : 456.716546   Box : 7.701032
Volume : 456.008075   Box : 7.697048
Volume : 458.048132   Box : 7.708509
Volume : 455.472838   Box : 7.694035
Volume : 456.117588   Box : 7.697664
Volume : 454.178504   Box : 7.686740
Volume : 457.462589   Box : 7.705223
Volume : 455.024038   Box : 7.691507
Volume : 446.176703   Box : 7.641330
Volume : 442.502556   Box : 7.620298
Volume : 443.713620   Box : 7.627243
Volume : 441.087012   Box : 7.612163
Volume : 438.573307   Box : 7.597675
Volume : 435.658982   Box : 7.580809
Volume : 431.963527   Box : 7.559314
Volume : 427.637469   Box : 7.533994
Volume : 424.572508   Box : 7.515951
Volume : 427.897365   Box : 7.535520
Volume : 427.305234   Box : 7.532042
Volume : 424.676941   Box : 7.516567
Volume : 423.743203   Box : 7.511055
Volume : 415.696828   Box : 7.463208
Volume : 413.266138   Box : 7.448634
Volume : 409.089022   Box : 7.423453


Fraction Succes (Displ.) : 0.758911
Fraction Succes (Volume) : 0.897674
Average Volume           : 667.923780
Average Density          : 0.149718
