Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 581.696779   Box : 8.347675
Volume : 576.342830   Box : 8.321986
Volume : 573.783625   Box : 8.309650
Volume : 568.586705   Box : 8.284486
Volume : 570.469877   Box : 8.293622
Volume : 567.357038   Box : 8.278509
Volume : 566.233589   Box : 8.273042
Volume : 559.831368   Box : 8.241743
Volume : 555.053120   Box : 8.218228
Volume : 552.668104   Box : 8.206440
Volume : 545.159745   Box : 8.169107
Volume : 541.918198   Box : 8.152884
Volume : 538.561716   Box : 8.136017
Volume : 536.371758   Box : 8.124974
Volume : 535.607762   Box : 8.121114
Volume : 530.003721   Box : 8.092691
Volume : 526.287469   Box : 8.073732
Volume : 522.055467   Box : 8.052033
Volume : 518.013310   Box : 8.031198
Volume : 514.476656   Box : 8.012879
Volume : 513.574616   Box : 8.008193
Volume : 510.270259   Box : 7.990981
Volume : 506.395729   Box : 7.970704
Volume : 502.474207   Box : 7.950076
Volume : 499.891274   Box : 7.936430
Volume : 497.171349   Box : 7.922010
Volume : 495.124527   Box : 7.911123
Volume : 499.138388   Box : 7.932444
Volume : 494.814730   Box : 7.909473
Volume : 491.414682   Box : 7.891315
Volume : 489.171723   Box : 7.879291
Volume : 488.961184   Box : 7.878160
Volume : 486.126600   Box : 7.862907
Volume : 484.392078   Box : 7.853544
Volume : 480.924431   Box : 7.834758
Volume : 480.297306   Box : 7.831351
Volume : 480.174726   Box : 7.830685
Volume : 471.817983   Box : 7.784992
Volume : 465.279533   Box : 7.748863
Volume : 462.949524   Box : 7.735907
Volume : 463.776821   Box : 7.740512
Volume : 460.864122   Box : 7.724273
Volume : 460.094863   Box : 7.719973
Volume : 460.989401   Box : 7.724973
Volume : 459.607837   Box : 7.717248
Volume : 457.308251   Box : 7.704356
Volume : 457.963560   Box : 7.708034
Volume : 450.093267   Box : 7.663624
Volume : 455.604609   Box : 7.694777
Volume : 459.954363   Box : 7.719187
Volume : 454.256926   Box : 7.687182
Volume : 453.569857   Box : 7.683305
Volume : 449.133336   Box : 7.658172
Volume : 437.732300   Box : 7.592816
Volume : 434.426015   Box : 7.573651
Volume : 430.173208   Box : 7.548856
Volume : 426.271284   Box : 7.525962
Volume : 425.527683   Box : 7.521583
Volume : 422.760291   Box : 7.505243
Volume : 419.014952   Box : 7.483013
Volume : 411.240214   Box : 7.436442
Volume : 414.673416   Box : 7.457079
Volume : 413.508293   Box : 7.450088
Volume : 412.321646   Box : 7.442955
Volume : 408.602144   Box : 7.420506
Volume : 406.940310   Box : 7.410433
Volume : 406.941400   Box : 7.410439
Volume : 407.213030   Box : 7.412088


Fraction Succes (Displ.) : 0.749736
Fraction Succes (Volume) : 0.891271
Average Volume           : 639.796647
Average Density          : 0.156300
