Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 606.070795   Box : 8.462677
Volume : 601.208686   Box : 8.439986
Volume : 601.068548   Box : 8.439331
Volume : 599.355190   Box : 8.431304
Volume : 593.528487   Box : 8.403893
Volume : 589.874922   Box : 8.386614
Volume : 582.488845   Box : 8.351463
Volume : 581.625630   Box : 8.347335
Volume : 576.455945   Box : 8.322530
Volume : 576.392315   Box : 8.322224
Volume : 574.053204   Box : 8.310951
Volume : 569.101984   Box : 8.286988
Volume : 568.021517   Box : 8.281740
Volume : 570.285721   Box : 8.292729
Volume : 563.470126   Box : 8.259561
Volume : 562.034628   Box : 8.252541
Volume : 559.788233   Box : 8.241531
Volume : 557.170060   Box : 8.228663
Volume : 556.011310   Box : 8.222954
Volume : 555.986564   Box : 8.222832
Volume : 550.199729   Box : 8.194204
Volume : 542.757460   Box : 8.157090
Volume : 538.898799   Box : 8.137714
Volume : 538.468877   Box : 8.135549
Volume : 536.048280   Box : 8.123340
Volume : 530.213557   Box : 8.093759
Volume : 531.091069   Box : 8.098222
Volume : 529.642183   Box : 8.090851
Volume : 524.595752   Box : 8.065072
Volume : 520.819150   Box : 8.045672
Volume : 519.880010   Box : 8.040833
Volume : 519.571750   Box : 8.039243
Volume : 521.759525   Box : 8.050511
Volume : 514.127779   Box : 8.011067
Volume : 513.846554   Box : 8.009606
Volume : 512.844979   Box : 8.004399
Volume : 507.160737   Box : 7.974716
Volume : 504.676325   Box : 7.961673
Volume : 503.734141   Box : 7.956715
Volume : 506.449439   Box : 7.970986
Volume : 507.266105   Box : 7.975268
Volume : 504.993203   Box : 7.963339
Volume : 504.422273   Box : 7.960336
Volume : 497.149346   Box : 7.921893
Volume : 493.554361   Box : 7.902752
Volume : 489.906354   Box : 7.883233
Volume : 483.877821   Box : 7.850764
Volume : 486.960056   Box : 7.867398
Volume : 484.105816   Box : 7.851997
Volume : 479.587965   Box : 7.827494
Volume : 475.806101   Box : 7.806865
Volume : 473.660397   Box : 7.795112
Volume : 474.103396   Box : 7.797541
Volume : 470.886469   Box : 7.779865
Volume : 471.612347   Box : 7.783861
Volume : 468.500748   Box : 7.766704
Volume : 466.732567   Box : 7.756921
Volume : 467.154270   Box : 7.759256
Volume : 460.439270   Box : 7.721899
Volume : 461.366042   Box : 7.727076
Volume : 460.566544   Box : 7.722610
Volume : 456.232665   Box : 7.698311
Volume : 451.961378   Box : 7.674212
Volume : 451.742420   Box : 7.672972
Volume : 444.870146   Box : 7.633864
Volume : 442.595758   Box : 7.620832
Volume : 444.562208   Box : 7.632102
Volume : 445.733542   Box : 7.638799


Fraction Succes (Displ.) : 0.762623
Fraction Succes (Volume) : 0.898952
Average Volume           : 669.424417
Average Density          : 0.149382
