Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 573.545705   Box : 8.308501
Volume : 568.743036   Box : 8.285245
Volume : 569.308224   Box : 8.287989
Volume : 567.594497   Box : 8.279664
Volume : 562.028236   Box : 8.252510
Volume : 557.317617   Box : 8.229389
Volume : 549.292037   Box : 8.189696
Volume : 548.878032   Box : 8.187638
Volume : 542.784035   Box : 8.157223
Volume : 541.336936   Box : 8.149968
Volume : 539.432140   Box : 8.140397
Volume : 534.379848   Box : 8.114903
Volume : 534.271228   Box : 8.114354
Volume : 534.220017   Box : 8.114094
Volume : 527.521219   Box : 8.080036
Volume : 526.681558   Box : 8.075747
Volume : 523.949959   Box : 8.061761
Volume : 521.661173   Box : 8.050005
Volume : 520.888011   Box : 8.046026
Volume : 520.862051   Box : 8.045893
Volume : 515.707405   Box : 8.019263
Volume : 508.345446   Box : 7.980920
Volume : 503.461122   Box : 7.955277
Volume : 503.010126   Box : 7.952901
Volume : 500.656269   Box : 7.940476
Volume : 493.718188   Box : 7.903626
Volume : 495.136851   Box : 7.911189
Volume : 494.037368   Box : 7.905329
Volume : 488.618962   Box : 7.876322
Volume : 484.816309   Box : 7.855836
Volume : 481.651900   Box : 7.838707
Volume : 479.691836   Box : 7.828059
Volume : 482.412420   Box : 7.842830
Volume : 474.995506   Box : 7.802429
Volume : 475.189304   Box : 7.803490
Volume : 472.863008   Box : 7.790735
Volume : 466.900127   Box : 7.757849
Volume : 462.731764   Box : 7.734693
Volume : 463.690594   Box : 7.740032
Volume : 465.932609   Box : 7.752487
Volume : 466.893922   Box : 7.757815
Volume : 463.945656   Box : 7.741451
Volume : 465.749674   Box : 7.751472
Volume : 458.558108   Box : 7.711369
Volume : 455.327406   Box : 7.693216
Volume : 450.930994   Box : 7.668375
Volume : 443.916894   Box : 7.628408
Volume : 446.607996   Box : 7.643791
Volume : 445.220936   Box : 7.635870
Volume : 439.332205   Box : 7.602055
Volume : 435.364955   Box : 7.579103
Volume : 434.768780   Box : 7.575642
Volume : 435.713843   Box : 7.581127
Volume : 435.211477   Box : 7.578213
Volume : 437.358266   Box : 7.590653
Volume : 434.200282   Box : 7.572339
Volume : 432.705303   Box : 7.563638
Volume : 432.191907   Box : 7.560646
Volume : 425.481250   Box : 7.521310
Volume : 426.100322   Box : 7.524956
Volume : 424.699803   Box : 7.516702
Volume : 418.661700   Box : 7.480910
Volume : 415.779427   Box : 7.463703
Volume : 416.424292   Box : 7.467559
Volume : 409.235424   Box : 7.424338
Volume : 405.609358   Box : 7.402345
Volume : 410.158391   Box : 7.429915
Volume : 411.431157   Box : 7.437593


Fraction Succes (Displ.) : 0.751001
Fraction Succes (Volume) : 0.895478
Average Volume           : 645.460861
Average Density          : 0.154928
