Number of cycles (x 1000) : 2000
Number of init cycles    : 200
NumberOfParticles        : 100
Maximum displacement     : 1.000000
Maximum volume change    : 1.060000
Beta                     : 1.000000
Pressure                 : 1.000000


Volume : 999.862068   Box : 9.999540
Volume : 992.533863   Box : 9.975051
Volume : 984.054554   Box : 9.946563
Volume : 980.749747   Box : 9.935416
Volume : 974.665768   Box : 9.914829
Volume : 971.901665   Box : 9.905448
Volume : 967.387115   Box : 9.890087
Volume : 963.815869   Box : 9.877901
Volume : 961.924806   Box : 9.871437
Volume : 959.066807   Box : 9.861651
Volume : 953.956630   Box : 9.844104
Volume : 949.456929   Box : 9.828602
Volume : 944.620218   Box : 9.811884
Volume : 937.424053   Box : 9.786905
Volume : 937.296441   Box : 9.786461
Volume : 939.958074   Box : 9.795715
Volume : 935.776627   Box : 9.781168
Volume : 928.633793   Box : 9.756218
Volume : 928.160662   Box : 9.754561
Volume : 931.909870   Box : 9.767677
Volume : 927.293269   Box : 9.751521
Volume : 926.162290   Box : 9.747555
Volume : 925.086219   Box : 9.743779
Volume : 917.983999   Box : 9.718779
Volume : 910.580453   Box : 9.692581
Volume : 906.804406   Box : 9.679165
Volume : 909.273305   Box : 9.687941
Volume : 901.990678   Box : 9.662007
Volume : 899.012658   Box : 9.651362
Volume : 897.574091   Box : 9.646211
Volume : 899.356492   Box : 9.652592
Volume : 894.001552   Box : 9.633396
Volume : 894.879112   Box : 9.636547
Volume : 890.151022   Box : 9.619546
Volume : 886.698654   Box : 9.607093
Volume : 887.466255   Box : 9.609865
Volume : 880.630849   Box : 9.585129
Volume : 880.020895   Box : 9.582916
Volume : 876.803899   Box : 9.571224
Volume : 869.327595   Box : 9.543943
Volume : 868.515683   Box : 9.540971
Volume : 865.064917   Box : 9.528318
Volume : 866.205436   Box : 9.532503
Volume : 863.962896   Box : 9.524270
Volume : 858.189548   Box : 9.503008
Volume : 855.512937   Box : 9.493118
Volume : 855.881379   Box : 9.494480
Volume : 849.130832   Box : 9.469453
Volume : 845.540343   Box : 9.456087
Volume : 842.971862   Box : 9.446502
Volume : 837.165511   Box : 9.424763
Volume : 831.161191   Box : 9.402177
Volume : 828.474922   Box : 9.392037
Volume : 828.221140   Box : 9.391078
Volume : 824.099060   Box : 9.375472
Volume : 819.062226   Box : 9.356332
Volume : 813.652943   Box : 9.335690
Volume : 814.561406   Box : 9.339163
Volume : 811.580182   Box : 9.327755
Volume : 803.753737   Box : 9.297674
Volume : 799.677524   Box : 9.281930
Volume : 796.226138   Box : 9.268557
Volume : 791.865461   Box : 9.251606
Volume : 788.878685   Box : 9.239960
Volume : 782.612815   Box : 9.215431
Volume : 780.700871   Box : 9.207920
Volume : 780.536427   Box : 9.207274
Volume : 778.109723   Box : 9.197722
Volume : 770.677888   Box : 9.168345
Volume : 767.985722   Box : 9.157657
Volume : 767.120736   Box : 9.154218
Volume : 765.649779   Box : 9.148363
Volume : 762.032544   Box : 9.133933
Volume : 758.964011   Box : 9.121657
Volume : 754.346702   Box : 9.103121
Volume : 754.303043   Box : 9.102946
Volume : 751.442114   Box : 9.091423
Volume : 749.372665   Box : 9.083069
Volume : 747.353200   Box : 9.074902
Volume : 742.314528   Box : 9.054462
Volume : 743.355655   Box : 9.058693
Volume : 737.503801   Box : 9.034860
Volume : 737.706055   Box : 9.035686
Volume : 734.659831   Box : 9.023231
Volume : 729.020345   Box : 9.000084
Volume : 724.954409   Box : 8.983321
Volume : 725.299405   Box : 8.984745
Volume : 723.442933   Box : 8.977073
Volume : 721.338153   Box : 8.968359
Volume : 718.554028   Box : 8.956805
Volume : 717.315379   Box : 8.951656
Volume : 720.747708   Box : 8.965911
Volume : 723.265215   Box : 8.976338
Volume : 713.913091   Box : 8.937481
Volume : 709.843135   Box : 8.920464
Volume : 705.406241   Box : 8.901840
Volume : 703.328791   Box : 8.893092
Volume : 699.692443   Box : 8.877739
Volume : 692.876294   Box : 8.848817
Volume : 690.596009   Box : 8.839099
Volume : 688.304082   Box : 8.829310
Volume : 684.431102   Box : 8.812719
Volume : 680.707456   Box : 8.796708
Volume : 675.504780   Box : 8.774239
Volume : 675.599991   Box : 8.774652
Volume : 672.231402   Box : 8.760044
Volume : 668.474222   Box : 8.743693
Volume : 659.162105   Box : 8.702902
Volume : 652.879496   Box : 8.675164
Volume : 647.955913   Box : 8.653301
Volume : 641.049052   Box : 8.622445
Volume : 635.791681   Box : 8.598809
Volume : 631.681232   Box : 8.580238
Volume : 629.999990   Box : 8.572619
Volume : 625.451900   Box : 8.551940
Volume : 616.063190   Box : 8.508933
Volume : 614.307297   Box : 8.500841
Volume : 611.353512   Box : 8.487194
Volume : 607.173434   Box : 8.467806
Volume : 604.252514   Box : 8.454206
Volume : 598.007509   Box : 8.424980
Volume : 595.185169   Box : 8.411705
Volume : 592.062486   Box : 8.396968
Volume : 587.001299   Box : 8.372973
Volume : 581.497725   Box : 8.346723
Volume : 580.659116   Box : 8.342709
Volume : 575.329281   Box : 8.317105
Volume : 572.812462   Box : 8.304959
Volume : 572.189169   Box : 8.301945
Volume : 568.396943   Box : 8.283564
Volume : 566.059951   Box : 8.272196
Volume : 557.581126   Box : 8.230686
